2,17,18880,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,18014598541772518,0,,
2,18,23762,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,18014598541772518,0,,
1,19,8278,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,18014598541772518,0,,
2,20,18886,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,18014598541772518,0,,
1,21,15110,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,18014598541772518,0,,
0,0,4551,5,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18014598541772518,0,,
0,1,4552,4,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18014598541772518,0,,
1,2,23168,164,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,18014598541772518,0,,
1,3,4570,11,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,18014598541772518,0,,
0,4,6141,465,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,18014598541772518,0,,
1,5,12669,194,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,18014598541772518,0,,
0,6,16911,5,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18014598541772518,0,,
1,7,45999,293,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,18014598541772518,0,,
0,8,22306,8,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,18014598541772518,0,,
0,9,26553,7,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,18014598541772518,0,,
2,10,46003,2,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,18014598541772518,0,,
2,11,46007,66,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,18014598541772518,0,,
1,12,4735,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,18014598541772518,0,,
1,13,4650,376,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,18014598541772518,0,,
3,14,4728,5,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,18014598541772518,0,,
3,15,4808,7,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,18014598541772518,0,,
3,16,47738,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,18014598541772518,0,,
2,17,48096,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,18014598541772518,0,,
0,18,4868,175,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,18014598541772518,0,,
1,19,47094,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,18014598541772518,0,,
1,20,6221,3,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,18014598541772518,0,,
1,21,10131,2,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,18014598541772518,0,,
2,22,48161,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,18014598541772518,0,,
2,23,48157,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,18014598541772518,0,,
0,24,5891,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,18014598541772518,0,,
3,34,7569,36,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,18014598541772518,0,,
0,0,5673,1,0,30000,0,15,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,18014598541772518,0,,
0,1,41759,6,0,30000,0,15,0,0,0,0,10,0,0,0,0,0,0,0,2,1,1,18014598541772518,0,,
0,2,41772,5,0,30000,0,15,0,0,0,0,11,0,0,0,0,0,0,0,2,1,2,18014598541772518,0,,
0,3,25189,1,0,30000,0,16,0,0,0,0,6,0,0,0,0,0,0,0,2,1,3,18014598541772518,0,,
0,4,41760,11,0,30000,0,16,0,0,0,0,10,0,0,0,0,0,0,0,2,1,4,18014598541772518,0,,
1,5,41773,24,0,30000,0,16,0,0,0,0,11,0,0,0,0,0,0,0,2,1,5,18014598541772518,0,,
1,6,26728,2,0,30000,0,14,0,0,0,0,7,0,0,0,0,0,0,0,2,1,6,18014598541772518,0,,
0,7,41758,11,0,30000,0,14,0,0,0,0,10,0,0,0,0,0,0,0,2,1,7,18014598541772518,0,,
0,8,41771,6,0,30000,0,14,0,0,0,0,11,0,0,0,0,0,0,0,2,1,8,18014598541772518,0,,
1,9,25197,2,0,30000,0,24,0,0,0,0,6,0,0,0,0,0,0,0,2,1,9,18014598541772518,0,,
1,10,41781,6,0,30000,0,24,0,0,0,0,11,0,0,0,0,0,0,0,2,1,10,18014598541772518,0,,
0,11,33929,1,0,30000,0,25,0,0,0,0,8,0,0,0,0,0,0,0,2,1,11,18014598541772518,0,,
0,12,41769,16,0,30000,0,25,0,0,0,0,10,0,0,0,0,0,0,0,2,1,12,18014598541772518,0,,
0,13,41782,10,0,30000,0,25,0,0,0,0,11,0,0,0,0,0,0,0,2,1,13,18014598541772518,0,,
2,14,5683,1,0,30000,0,17,0,0,0,0,4,0,0,0,0,0,0,0,2,1,14,18014598541772518,0,,
2,15,26731,1,0,30000,0,17,0,0,0,0,7,0,0,0,0,0,0,0,2,1,15,18014598541772518,0,,
2,16,41761,1,0,30000,0,17,0,0,0,0,10,0,0,0,0,0,0,0,2,1,16,18014598541772518,0,,
2,17,41774,1,0,30000,0,17,0,0,0,0,11,0,0,0,0,0,0,0,2,1,17,18014598541772518,0,,
2,18,41757,1,0,30000,0,7,0,0,0,0,10,0,0,0,0,0,0,0,2,1,18,18014598541772518,0,,
3,19,33922,2,0,30000,0,18,0,0,0,0,8,0,0,0,0,0,0,0,2,1,19,18014598541772518,0,,
3,20,33935,3,0,30000,0,18,0,0,0,0,9,0,0,0,0,0,0,0,2,1,20,18014598541772518,0,,
3,21,33923,2,0,30000,0,19,0,0,0,0,8,0,0,0,0,0,0,0,2,1,21,18014598541772518,0,,
3,22,33924,1,0,30000,0,20,0,0,0,0,8,0,0,0,0,0,0,0,2,1,22,18014598541772518,0,,
3,23,33937,2,0,30000,0,20,0,0,0,0,9,0,0,0,0,0,0,0,2,1,23,18014598541772518,0,,
2,24,7671,22,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,24,18014598541772518,0,,
1,25,7621,9,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25,18014598541772518,0,,
0,26,21800,15,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,26,18014598541772518,0,,
1,27,5749,5,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,27,18014598541772518,0,,
2,28,13114,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,28,18014598541772518,0,,
2,29,13708,2,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,29,18014598541772518,0,,
1,30,13710,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,30,18014598541772518,0,,
2,31,13711,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,18014598541772518,0,,
1,32,13714,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,32,18014598541772518,0,,
2,33,13715,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,33,18014598541772518,0,,
1,34,13716,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,34,18014598541772518,0,,
2,0,19874,6,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,18014598541772518,0,,
2,1,4836,19,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,18014598541772518,0,,
2,2,6151,5,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,18014598541772518,0,,
1,3,12882,39,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,18014598541772518,0,,
2,4,19923,6,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,18014598541772518,0,,
0,5,12641,169,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,18014598541772518,0,,
2,6,12254,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,18014598541772518,0,,
2,7,13581,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,18014598541772518,0,,
2,8,13587,2,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,18014598541772518,0,,
0,9,21803,2,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,18014598541772518,0,,
0,10,21801,140,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,18014598541772518,0,,
2,11,47740,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,18014598541772518,0,,
3,12,8837,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,18014598541772518,0,,
1,13,21832,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,18014598541772518,0,,
1,14,21831,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,14,18014598541772518,0,,
3,15,27286,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,18014598541772518,0,,
2,16,5824,13,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,18014598541772518,0,,
0,17,5825,20,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,17,18014598541772518,0,,
1,18,8142,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,18,18014598541772518,0,,
1,19,8143,24,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,19,18014598541772518,0,,
1,20,8144,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20,18014598541772518,0,,
2,21,16545,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,21,18014598541772518,0,,
0,22,46727,2,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,22,18014598541772518,0,,
0,23,44549,2,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,23,18014598541772518,0,,
1,24,46978,2,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,24,18014598541772518,0,,
1,25,18030,4,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25,18014598541772518,0,,
2,26,43942,52,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,26,18014598541772518,0,,
0,27,43944,24,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,27,18014598541772518,0,,
0,28,12995,20,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,28,18014598541772518,0,,
0,29,23381,40,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,29,18014598541772518,0,,
3,30,30272,44,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,30,18014598541772518,0,,
1,31,33329,10,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,31,18014598541772518,0,,
0,32,36658,22,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,32,18014598541772518,0,,
0,33,39919,116,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33,18014598541772518,0,,
2,34,47866,3,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,34,18014598541772518,0,,
1000,0,47881,1,4191,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,45059,1000,6,0,18014598541772518,0,1,Orb
1000,2,46523,1,7919,30000,0,25,25,0,0,0,11,11,0,0,0,101,108,8557,1000,6,2,18014598541772518,0,1,Orb
1000,3,47834,1,5029,30000,0,0,0,0,0,0,0,0,0,0,0,101,0,37197,1000,6,3,18014598541772518,0,1,Orb
1000,4,47835,1,4398,30000,0,0,0,0,0,0,0,0,0,0,0,101,113,38213,1000,6,4,18014598541772518,0,1,Orb
1000,6,46526,1,7457,30000,0,25,25,0,0,0,11,11,0,0,0,101,108,41593,1000,6,6,18014598541772518,0,1,Orb
1000,7,46061,1,10000,30000,1,15,15,15,15,15,11,11,11,10,10,101,108,24006,1000,6,7,18014598541772518,0,1,Orb
1000,8,46536,1,3980,30000,0,25,25,0,0,0,11,11,0,0,0,0,0,35997,1000,6,8,18014598541772518,0,1,Orb
1000,9,46075,1,10000,30000,1,25,25,15,15,25,11,11,10,10,10,0,0,9292,1000,6,9,18014598541772518,0,1,Orb
1000,10,46080,1,5911,30000,1,25,25,25,25,25,11,11,10,10,10,0,0,9294,1000,6,10,18014598541772518,0,1,Orb
1000,11,46085,1,5972,30000,1,25,25,25,25,25,11,11,10,10,10,0,0,9295,1000,6,11,18014598541772518,0,1,Orb
1000,12,46452,1,5945,30000,0,15,0,0,0,0,11,0,0,0,0,0,0,9295,1000,6,12,18014598541772518,0,1,Orb
1000,13,8840,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,6,13,18014598541772518,0,0;1,Nah I'd Fast;Orb
2000,0,1,2262626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,0,18014598541772518,0,,
2000,2,21,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,2,18014598541772518,0,,
2000,6,25,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,6,18014598541772518,0,,
2000,8,27,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,8,18014598541772518,0,,
2000,9,28,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,9,18014598541772518,0,,
2000,10,29,36729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,10,18014598541772518,0,,
2000,27,46,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,27,18014598541772518,0,,
2000,28,47,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,28,18014598541772518,0,,
2000,29,48,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,29,18014598541772518,0,,
2000,37,21072,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,37,18014598541772518,0,,
2000,47,21172,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,47,18014598541772518,0,,
2000,51,25200,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,51,18014598541772518,0,,
2000,53,26807,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,53,18014598541772518,0,,
2000,54,28063,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,54,18014598541772518,0,,
2000,58,30341,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,58,18014598541772518,0,,
2000,60,33914,3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,60,18014598541772518,0,,
2000,61,36656,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,61,18014598541772518,0,,
2000,68,41629,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,68,18014598541772518,0,,
2001,0,2,576,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,0,18014598541772518,0,,
2001,1,3,1324,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,1,18014598541772518,0,,
2001,2,4,246,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,2,18014598541772518,0,,
2001,3,5,1491,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,3,18014598541772518,0,,
2001,4,6,97,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,4,18014598541772518,0,,
2001,5,7,315,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,5,18014598541772518,0,,
2001,6,8,2160,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,6,18014598541772518,0,,
2001,7,9,3552,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,7,18014598541772518,0,,
2001,8,10,2044,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,8,18014598541772518,0,,
2001,9,11,1636,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,9,18014598541772518,0,,
2001,10,12,1840,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,10,18014598541772518,0,,
2001,11,13,1846,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,11,18014598541772518,0,,
2001,12,14,1272,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,12,18014598541772518,0,,
2001,13,15,891,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,13,18014598541772518,0,,
2001,14,16,1061,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,14,18014598541772518,0,,
2001,15,17,1108,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,15,18014598541772518,0,,
2001,16,18,860,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,16,18014598541772518,0,,
2001,17,19,625,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,17,18014598541772518,0,,
3200,0,2481,1,290,29643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,5,0,18014598541772518,0,,
3200,1,2464,1,3845,20988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,5,1,18014598541772518,0,,
3200,2,2507,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,5,2,18014598541772518,0,,
3200,3,2328,1,1633,28022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,5,3,18014598541772518,0,,
3200,4,2380,1,6524,29886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,5,4,18014598541772518,0,,
3200,5,36707,1,307,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,5,5,18014598541772518,0,,
3200,6,39844,1,5010,29544,0,20,0,0,0,0,9,0,0,0,0,0,0,0,3200,5,6,18014598541772518,0,6,Miner
3200,7,2355,1,3788,27208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,5,7,18014598541772518,0,,
3200,8,39845,1,6190,29193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,5,8,18014598541772518,0,3,Botanist
3201,0,46057,1,1,27705,1,0,0,0,0,0,0,0,0,0,0,101,108,8557,3201,5,0,18014598541772518,0,,
3201,1,42999,1,5228,29769,0,14,16,0,0,0,11,11,0,0,0,0,0,36826,3201,5,1,18014598541772518,0,5,Red Mage
3201,2,2652,1,10000,28442,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3201,5,2,18014598541772518,0,,
3201,7,39851,1,1,28737,0,20,0,0,0,0,9,0,0,0,0,0,0,17545,3201,5,7,18014598541772518,0,3;6,Botanist;Miner
3201,18,42661,1,3139,27195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201,5,18,18014598541772518,0,,
3201,19,42922,1,2835,26835,1,0,0,0,0,0,0,0,0,0,0,0,0,36826,3201,5,19,18014598541772518,0,,
3202,0,39852,1,1,29158,0,20,0,0,0,0,9,0,0,0,0,0,0,0,3202,5,0,18014598541772518,0,3;6,Botanist;Miner
3202,1,42662,1,3111,27855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202,5,1,18014598541772518,0,,
3202,11,3014,1,10000,29045,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3202,5,11,18014598541772518,0,,
3202,12,42923,1,8844,29843,1,0,0,0,0,0,0,0,0,0,0,0,0,36831,3202,5,12,18014598541772518,0,5,Red Mage
3202,26,46058,1,1,48762,1,0,0,0,0,0,0,0,0,0,0,101,0,37197,3202,5,26,18014598541772518,0,,
3203,0,42924,1,8819,29764,1,0,0,0,0,0,0,0,0,0,0,0,0,36828,3203,5,0,18014598541772518,0,5,Red Mage
3203,1,39853,1,1,28737,0,20,0,0,0,0,9,0,0,0,0,0,0,10034,3203,5,1,18014598541772518,0,3;6,Botanist;Miner
3203,3,3533,1,10000,28448,0,0,0,0,0,0,0,0,0,0,0,74,0,0,3203,5,3,18014598541772518,0,,
3203,8,43150,1,1,49942,0,0,0,0,0,0,0,0,0,0,0,101,113,38213,3203,5,8,18014598541772518,0,0,Nah I'd Fast
3203,21,42663,1,3128,27150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203,5,21,18014598541772518,0,,
3203,22,46426,1,2907,37073,0,25,25,0,0,0,11,11,0,0,0,101,113,38213,3203,5,22,18014598541772518,0,,
3203,23,44632,1,10000,25780,0,25,25,0,0,0,11,11,0,0,0,101,113,38213,3203,5,23,18014598541772518,0,,
3203,24,42919,1,2206,27683,1,25,25,25,14,14,11,11,11,10,10,101,113,38213,3203,5,24,18014598541772518,0,,
3205,0,42925,1,8725,29764,1,0,0,0,0,0,0,0,0,0,0,0,0,36829,3205,5,0,18014598541772518,0,5,Red Mage
3205,1,39854,1,1,28737,0,20,0,0,0,0,9,0,0,0,0,0,0,0,3205,5,1,18014598541772518,0,3;6,Botanist;Miner
3205,2,47836,1,762,29782,0,0,0,0,0,0,0,0,0,0,0,101,108,41593,3205,5,2,18014598541772518,0,,
3205,3,3310,1,10000,28443,0,0,0,0,0,0,0,0,0,0,0,81,0,0,3205,5,3,18014598541772518,0,,
3205,19,42664,1,2955,27083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205,5,19,18014598541772518,0,,
3205,20,43074,1,10000,45130,0,25,25,0,0,0,11,11,0,0,0,101,108,41593,3205,5,20,18014598541772518,0,0,Nah I'd Fast
3206,0,42926,1,8874,29780,1,0,0,0,0,0,0,0,0,0,0,0,0,36830,3206,5,0,18014598541772518,0,5,Red Mage
3206,1,3763,1,10000,28429,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3206,5,1,18014598541772518,0,,
3206,9,43152,1,10000,46734,0,25,25,0,0,0,11,11,0,0,0,101,108,24006,3206,5,9,18014598541772518,0,0,Nah I'd Fast
3206,17,42665,1,2845,27195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206,5,17,18014598541772518,0,,
3206,19,39855,1,1,28737,0,20,0,0,0,0,9,0,0,0,0,0,0,0,3206,5,19,18014598541772518,0,3;6,Botanist;Miner
3207,0,43162,1,4582,29691,0,15,14,0,0,0,11,11,0,0,0,0,0,9293,3207,5,0,18014598541772518,0,5,Red Mage
3207,1,34139,1,10000,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3207,5,1,18014598541772518,0,,
3207,2,25692,1,1,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,9293,3207,5,2,18014598541772518,0,,
3207,4,4231,1,4755,13148,0,0,0,0,0,0,0,0,0,0,0,0,0,9293,3207,5,4,18014598541772518,0,,
3207,5,18095,1,2641,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3207,5,5,18014598541772518,0,,
3207,6,4205,1,22,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3207,5,6,18014598541772518,0,,
3207,9,25692,1,10000,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3207,5,9,18014598541772518,0,,
3207,13,35464,1,1952,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3207,5,13,18014598541772518,0,,
3207,14,41081,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,9293,3207,5,14,18014598541772518,0,,
3207,15,31809,1,3192,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,9293,3207,5,15,18014598541772518,0,,
3207,18,39860,1,1,27895,0,20,0,0,0,0,9,0,0,0,0,0,0,9293,3207,5,18,18014598541772518,0,3;6,Botanist;Miner
3207,20,46437,1,7612,42325,0,15,0,0,0,0,11,0,0,0,0,0,0,35997,3207,5,20,18014598541772518,0,,
3207,21,43161,1,10000,20203,0,25,25,0,0,0,11,11,0,0,0,0,0,35997,3207,5,21,18014598541772518,0,0,Nah I'd Fast
3208,1,34144,1,10000,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3208,5,1,18014598541772518,0,,
3208,2,35465,1,1955,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3208,5,2,18014598541772518,0,,
3208,3,39861,1,1,27895,0,20,0,0,0,0,9,0,0,0,0,0,0,9292,3208,5,3,18014598541772518,0,3;6,Botanist;Miner
3208,4,42936,1,8970,29715,1,0,0,0,0,0,0,0,0,0,0,0,0,9292,3208,5,4,18014598541772518,0,5,Red Mage
3208,5,18100,1,2594,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3208,5,5,18014598541772518,0,,
3208,6,4332,1,6849,13158,0,0,0,0,0,0,0,0,0,0,0,0,0,9292,3208,5,6,18014598541772518,0,,
3208,7,31810,1,10000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,9292,3208,5,7,18014598541772518,0,,
3208,10,25697,1,10000,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,9292,3208,5,10,18014598541772518,0,,
3208,12,4308,1,26,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208,5,12,18014598541772518,0,,
3208,18,43089,1,10000,42204,0,25,25,0,0,0,11,11,0,0,0,0,0,9292,3208,5,18,18014598541772518,0,0,Nah I'd Fast
